,0,1,2,3,4,5
5084,0.0,0,80,0.0,-1,18
5085,0.038461538461538464,1,176,0.3459762562611936,-1,27
5086,0.0,0,18,0.0,-100,19
5087,0.0,0,1,0.0,-1,2
5088,0.0,0,0,0.0,-100,15
5089,0.0,0,4,0.0,-1,4
5090,0.0,0,192,0.0,-1,28
5091,0.0,0,15,0.0,-100,16
5092,0.0,0,117,0.0,-1,22
5093,0.03571428571428571,1,208,0.43429448190325176,-2,29
5094,0.0,0,18,0.0,-100,19
5095,0.0,0,88,0.0,-3,19
5096,0.0,0,2,0.0,-1,3
5097,0.0,0,13,0.0,-100,14
5098,0.0,0,0,0.0,-100,17
5099,0.037037037037037035,1,196,0.32351545314867247,-1,28
5100,0.0,0,110,0.0,-1,21
5101,0.0,0,0,0.0,-100,13
5102,0.0,0,26,0.0,-100,15
5103,0.0,0,234,0.0,-100,31
5104,0.0,0,3,0.0,-1,4
5105,0.0,0,2,0.0,-1,3
5106,0.043478260869565216,1,135,0.3789231816899512,-1,24
5107,0.0,0,224,0.0,-3,30
5108,0.0,0,320,0.0,-100,36
5109,0.0,0,16,0.0,-100,17
5110,0.0,0,0,0.0,-100,1
5111,0.0,0,2,0.0,-1,3
5112,0.0,0,18,0.0,-100,11
5113,0.05,1,110,0.40242960438184466,-1,21
5114,0.0,0,26,0.0,-100,15
5115,0.0,0,285,0.0,-1,34
5116,0.0,0,2,0.0,-100,3
5117,0.0,0,216,0.0,-3,30
5118,0.08,2,176,0.7553857282466059,-1,27
5119,0.0,0,1,0.0,-1,2
5120,0.0,0,4,0.0,-1,4
5121,0.0,0,14,0.0,-100,9
5122,0.037037037037037035,1,192,0.45511961331341866,-1,28
5123,0.0,0,4,0.0,-1,5
5124,0.0,0,3,0.0,-1,4
5125,0.0,0,3,0.0,-100,4
5126,0.0,0,168,0.0,-3,29
5127,0.0,0,1,0.0,-1,2
5128,0.0,0,210,0.0,-1,29
5129,0.0,0,1,0.0,-100,2
5130,0.0,0,120,0.0,-1,23
5131,0.0,0,90,0.0,-1,19
5132,0.0,0,1,0.0,-100,2
5133,0.0,0,204,0.0,-100,29
5134,0.0,0,0,0.0,-100,18
5135,0.0,0,16,0.0,-100,8
5136,0.0,0,132,0.0,-1,23
5137,0.0,0,0,0.0,-100,10
5138,0.0,0,126,0.0,-100,23
5139,0.0,0,1,0.0,-1,2
5140,0.0,0,34,0.0,-100,19
5141,0.06451612903225806,2,266,0.7222254969336162,-1,33
5142,0.0,0,3,0.0,-1,4
5143,0.0,0,238,0.0,-1,31
5144,0.0,0,117,0.0,-1,22
5145,0.0,0,4,0.0,-1,4
5146,0.0,0,10,0.0,-100,11
5147,0.0,0,39,0.0,-100,16
5148,0.0,0,2,0.0,-1,3
5149,0.0,0,10,0.0,-100,11
5150,0.0,0,20,0.0,-100,21
5151,0.0,0,1,0.0,-1,2
5152,0.0,0,208,0.0,-1,29
5153,0.0,0,126,0.0,-100,23
5154,0.0,0,2,0.0,-1,3
5155,0.0,0,165,0.0,-100,26
5156,0.0,0,10,0.0,-1,11
5157,0.0,0,2,0.0,-100,3
5158,0.0,0,85,0.0,-1,22
5159,0.0,0,6,0.0,-1,5
5160,0.0,0,1,0.0,-1,2
5161,0.0,0,170,0.0,-3,27
5162,0.3333333333333333,1,4,0.9102392266268373,-1,4
5163,0.029411764705882353,1,304,0.36067376022224085,-1,35
5164,0.0,0,460,0.0,-1,43
5165,0.0,0,64,0.0,-1,20
5166,0.0,0,2,0.0,-1,3
5167,0.0,0,42,0.0,-100,23
5168,0.0,0,12,0.0,-1,13
5169,0.05405405405405406,2,374,0.7248994379511449,-1,39
5170,0.0,0,24,0.0,-100,14
5171,0.0,0,153,0.0,-1,26
5172,0.0,0,108,0.0,-1,21
5173,0.0,0,13,0.0,-100,14
5174,0.0,0,252,0.0,-100,33
5175,0.0,0,1,0.0,-100,2
5176,0.0,0,189,0.0,-100,30
5177,0.0,0,165,0.0,-1,26
5178,0.0,0,0,0.0,-100,14
5179,0.0,0,8,0.0,-100,6
5180,0.0,0,12,0.0,-100,13
5181,0.0,0,1,0.0,-1,2
5182,0.0,0,0,0.0,-100,1
5183,0.0,0,16,0.0,-100,17
5184,0.0,0,2,0.0,-1,3
5185,0.0,0,1,0.0,-1,2
5186,0.0,0,13,0.0,-100,14
5187,0.0,0,13,0.0,-100,14
5188,0.0,0,1,0.0,-1,2
5189,0.0,0,44,0.0,-100,24
5190,0.0,0,36,0.0,-100,20
5191,0.0,0,165,0.0,-3,26
5192,0.02631578947368421,1,378,0.32351545314867247,-1,39
5193,0.0,0,168,0.0,-1,26
5194,0.0,0,6,0.0,-100,5
5195,0.0,0,0,0.0,-100,1
5196,0.0,0,15,0.0,-100,16
5197,0.0,0,3,0.0,-1,4
5198,0.0,0,14,0.0,-100,15
5199,0.0,0,1,0.0,-1,2
5200,0.038461538461538464,1,162,0.3898712452512801,-1,27
5201,0.0,0,18,0.0,-100,19
5202,0.0,0,15,0.0,-100,16
5203,0.0,0,126,0.0,-1,23
5204,0.0,0,221,0.0,-1,30
5205,0.0,0,1,0.0,-100,2
5206,0.0,0,10,0.0,-100,11
5207,0.07692307692307693,2,192,0.7248994379511449,-1,28
5208,0.0,0,306,0.0,-1,35
5209,0.0,0,2,0.0,-1,3
5210,0.0,0,0,0.0,-100,1
5211,0.0,0,38,0.0,-100,21
5212,0.037037037037037035,1,192,0.35295612386476116,-1,28
5213,0.0,0,260,0.0,-1,33
5214,0.0,0,0,0.0,-100,11
5215,0.0,0,18,0.0,-100,19
5216,0.0,0,140,0.0,-1,27
5217,0.0,0,204,0.0,-1,29
5218,0.0,0,210,0.0,-1,29
5219,0.0,0,2,0.0,-1,3
5220,0.12,3,192,1.1173294235415958,-1,28
5221,0.0,0,1,0.0,-1,2
5222,0.0,0,208,0.0,-1,29
5223,0.0,0,285,0.0,-1,34
5224,0.0,0,8,0.0,-1,9
5225,0.0,0,20,0.0,-100,12
5226,0.03225806451612903,1,255,0.3284587387530511,-2,32
5227,0.0,0,1,0.0,-1,2
5228,0.0,0,4,0.0,-100,5
5229,0.0,0,108,0.0,-1,21
5230,0.03225806451612903,1,247,0.43429448190325176,-1,32
5231,0.0,0,1,0.0,-1,2
5232,0.0,0,3,0.0,-100,4
5233,0.0,0,2,0.0,-1,3
5234,0.0,0,0,0.0,-100,11
5235,0.0,0,1,0.0,-1,2
5236,0.027777777777777776,1,322,0.3459762562611936,-1,37
5237,0.0,0,1,0.0,-100,2
5238,0.0,0,288,0.0,-100,34
5239,0.0,0,1,0.0,-100,2
5240,0.0,0,14,0.0,-100,15
5241,0.0,0,11,0.0,-100,12
5242,0.05,1,108,0.4170323914242463,-2,21
5243,0.0,0,285,0.0,-100,34
5244,0.0,0,210,0.0,-100,29
5245,0.0,0,1,0.0,-1,2
5246,0.0,0,1,0.0,-1,2
5247,0.0,0,240,0.0,-1,31
5248,0.03571428571428571,1,210,0.4170323914242463,-1,29
5249,0.0,0,1,0.0,-1,2
5250,0.0,0,22,0.0,-100,13
5251,0.0,0,3,0.0,-100,4
5252,0.0,0,14,0.0,-100,15
5253,0.0,0,182,0.0,-1,27
5254,0.0,0,121,0.0,-1,22
5255,0.0,0,0,0.0,-100,14
5256,0.0,0,114,0.0,-100,25
5257,0.0,0,14,0.0,-100,15
5258,0.0,0,255,0.0,-1,32
5259,0.0,0,13,0.0,-100,14
5260,0.0,0,1,0.0,-1,2
5261,0.0,0,19,0.0,-100,20
5262,0.0,0,1,0.0,-1,2
5263,0.0,0,24,0.0,-100,14
5264,0.0,0,182,0.0,-1,27
5265,0.0,0,0,0.0,-100,2
5266,0.0,0,1,0.0,-1,2
5267,0.0,0,0,0.0,-100,13
5268,0.0,0,256,0.0,-3,32
5269,0.0,0,15,0.0,-100,16
5270,0.03571428571428571,1,180,0.3459762562611936,-1,29
5271,0.0,0,0,0.0,-100,2
5272,0.034482758620689655,1,225,0.3789231816899512,-2,30
5273,0.034482758620689655,1,224,0.35295612386476116,-1,30
5274,0.0,0,17,0.0,-100,18
5275,0.0,0,84,0.0,-100,25
5276,0.0,0,14,0.0,-100,15
5277,0.0,0,0,0.0,-100,1
5278,0.0,0,220,0.0,-100,31
5279,0.0,0,204,0.0,-1,29
5280,0.030303030303030304,1,288,0.3789231816899512,-1,34
5281,0.0,0,2,0.0,-100,3
5282,0.0,0,2,0.0,-1,3
5283,0.0,0,2,0.0,-100,3
5284,0.0,0,1,0.0,-1,2
5285,0.0,0,13,0.0,-100,14
5286,0.047619047619047616,1,120,0.35295612386476116,-1,22
5287,0.0,0,2,0.0,-100,3
5288,0.0,0,1,0.0,-1,2
5289,0.034482758620689655,1,224,0.3396232718951086,-1,30
5290,0.0,0,0,0.0,-100,2
5291,0.0,0,13,0.0,-100,14
5292,0.0,0,210,0.0,-100,29
5293,0.041666666666666664,1,156,0.32351545314867247,-1,25
5294,0.0,0,4,0.0,-1,4
5295,0.0,0,56,0.0,-1,15
5296,0.0,0,30,0.0,-100,17
5297,0.0,0,8,0.0,-100,9
5298,0.0,0,238,0.0,-3,31
5299,0.0,0,320,0.0,-100,36
5300,0.0,0,1,0.0,-100,2
5301,0.0,0,80,0.0,-100,18
5302,0.0,0,26,0.0,-100,15
5303,0.0,0,3,0.0,-100,4
5304,0.05555555555555555,1,90,0.3789231816899512,-2,19
5305,0.03125,1,182,0.3284587387530511,-1,33
5306,0.0,0,208,0.0,-1,29
5307,0.0,0,0,0.0,-100,16
5308,0.0,0,288,0.0,-100,34
5309,0.0,0,2,0.0,-1,3
5310,0.0,0,9,0.0,-12,10
5311,0.0,0,0,0.0,-100,12
5312,0.0,0,7,0.0,-100,8
5313,0.037037037037037035,1,192,0.45511961331341866,-1,28
5314,0.0,0,273,0.0,-100,34
5315,0.0,0,1,0.0,-100,2
5316,0.0,0,323,0.0,-1,36
5317,0.0,0,0,0.0,-100,13
5318,0.0,0,0,0.0,-100,15
5319,0.0,0,195,0.0,-100,28
5320,0.0,0,272,0.0,-1,33
5321,0.0,0,300,0.0,-1,35
5322,0.0,0,80,0.0,-1,18
5323,0.0,0,108,0.0,-1,21
5324,0.0,0,200,0.0,-1,30
5325,0.0,0,0,0.0,-100,17
5326,0.038461538461538464,1,182,0.3284587387530511,-1,27
5327,0.0,0,288,0.0,-1,34
5328,0.0,0,1,0.0,-1,2
5329,0.0,0,4,0.0,-1,4
5330,0.0,0,272,0.0,-3,33
5331,0.0,0,144,0.0,-100,25
5332,0.0,0,20,0.0,-100,12
5333,0.0,0,13,0.0,-100,14
5334,0.0,0,98,0.0,-1,21
5335,0.047619047619047616,2,483,0.7591406183201351,-1,44
5336,0.0,0,0,0.0,-100,11
5337,0.0,0,0,0.0,-100,10
5338,0.030303030303030304,1,285,0.36067376022224085,-1,34
5339,0.029411764705882353,1,286,0.40242960438184466,-1,35
5340,0.0,0,3,0.0,-1,4
5341,0.0,0,1,0.0,-1,2
5342,0.0,0,190,0.0,-100,29
5343,0.0,0,1,0.0,-100,2
5344,0.0,0,1,0.0,-1,2
5345,0.0,0,140,0.0,-100,24
5346,0.0,0,99,0.0,-1,20
5347,0.0,0,171,0.0,-100,28
5348,0.0,0,1,0.0,-1,2
5349,0.2,1,9,1.4426950408889634,-1,6
5350,0.0,0,1,0.0,-1,2
5351,0.0,0,1,0.0,-1,2
5352,0.07407407407407407,2,210,0.7248994379511449,-2,29
5353,0.0,0,144,0.0,-100,26
5354,0.0,0,224,0.0,-100,30
5355,0.0,0,1,0.0,-1,2
5356,0.06060606060606061,2,304,0.6989323801259548,-1,35
5357,0.0,0,6,0.0,-1,5
5358,0.0,0,1,0.0,-1,2
5359,0.0,0,2,0.0,-100,3
5360,0.0,0,132,0.0,-1,23
5361,0.0,0,10,0.0,-100,11
5362,0.0,0,2,0.0,-1,3
5363,0.0,0,1,0.0,-1,2
5364,0.0,0,68,0.0,-1,21
5365,0.0,0,2,0.0,-100,3
5366,0.0,0,0,0.0,-100,1
5367,0.0,0,20,0.0,-100,12
5368,0.0,0,1,0.0,-1,2
5369,0.0,0,0,0.0,-100,12
5370,0.0,0,1,0.0,-1,2
5371,0.0,0,182,0.0,-1,27
5372,0.0,0,14,0.0,-100,15
5373,0.0,0,140,0.0,-1,24
5374,0.0,0,20,0.0,-100,21
5375,0.0,0,238,0.0,-100,31
5376,0.0,0,266,0.0,-1,33
5377,0.1111111111111111,3,209,1.0532531559821106,-1,30
5378,0.0,0,1,0.0,-1,2
5379,0.0,0,99,0.0,-1,20
5380,0.0,0,1,0.0,-1,2
5381,0.0,0,2,0.0,-1,3
5382,0.0,0,117,0.0,-3,22
5383,0.0,0,15,0.0,-100,16
5384,0.0,0,10,0.0,-100,11
5385,0.0,0,12,0.0,-100,8
5386,0.0,0,1,0.0,-1,2
5387,0.0,0,288,0.0,-3,34
5388,0.0,0,20,0.0,-100,21
5389,0.0,0,4,0.0,-1,4
5390,0.05,1,68,0.36067376022224085,-1,21
5391,0.0,0,231,0.0,-1,32
5392,0.0,0,0,0.0,-100,1
5393,0.03333333333333333,1,238,0.3898712452512801,-1,31
5394,0.03571428571428571,1,210,0.35295612386476116,-2,29
5395,0.0,0,210,0.0,-1,29
5396,0.0,0,0,0.0,-100,0
5397,0.0,0,289,0.0,-1,34
5398,0.0,0,15,0.0,-100,16
5399,0.037037037037037035,1,192,0.48089834696298783,-1,28
5400,0.0,0,4,0.0,-100,5
5401,0.0,0,18,0.0,-100,19
5402,0.03571428571428571,1,208,0.4170323914242463,-1,29
5403,0.0,0,0,0.0,-100,12
5404,0.0,0,11,0.0,-100,12
5405,0.0,0,4,0.0,-1,4
5406,0.0,0,195,0.0,-1,28
5407,0.0,0,3,0.0,-1,4
5408,0.0,0,165,0.0,-100,26
5409,0.0,0,2,0.0,-1,3
5410,0.0,0,19,0.0,-100,20
5411,0.0,0,4,0.0,-1,5
5412,0.034482758620689655,1,216,0.36067376022224085,-1,30
5413,0.0,0,1,0.0,-1,2
5414,0.0,0,102,0.0,-100,23
5415,0.0,0,288,0.0,-100,34
5416,0.0,0,1,0.0,-1,2
5417,0.0,0,1,0.0,-100,2
5418,0.0,0,2,0.0,-1,3
5419,0.0,0,14,0.0,-100,15
5420,0.0,0,4,0.0,-1,4
5421,0.0,0,10,0.0,-100,11
5422,0.0,0,14,0.0,-100,15
5423,0.0,0,40,0.0,-3,14
5424,0.0,0,112,0.0,-1,23
5425,0.0,0,15,0.0,-100,16
5426,0.0,0,3,0.0,-100,4
5427,0.0,0,5,0.0,-100,6
5428,0.0,0,210,0.0,-100,29
5429,0.0,0,0,0.0,-100,1
5430,0.0,0,2,0.0,-1,3
5431,0.0,0,2,0.0,-1,3
5432,0.0,0,1,0.0,-100,2
5433,0.0,0,1,0.0,-1,2
5434,0.0,0,108,0.0,-100,24
5435,0.25,1,6,0.9102392266268373,-1,5
5436,0.0,0,9,0.0,-1,6
5437,0.058823529411764705,2,315,0.7813527860717959,-1,36
5438,0.0,0,4,0.0,-1,4
5439,0.0,0,210,0.0,-1,31
5440,0.041666666666666664,1,150,0.3789231816899512,-1,25
5441,0.0,0,13,0.0,-100,14
5442,0.0,0,1,0.0,-1,2
5443,0.0,0,18,0.0,-100,11
5444,0.0,0,3,0.0,-100,4
5445,0.0,0,0,0.0,-100,15
5446,0.0,0,168,0.0,-3,26
5447,0.0,0,1,0.0,-100,2
5448,0.0,0,0,0.0,-100,15
5449,0.0,0,13,0.0,-100,14
5450,0.0,0,2,0.0,-1,3
5451,0.0,0,4,0.0,-1,4
5452,0.0,0,2,0.0,-100,3
5453,0.0,0,14,0.0,-100,15
5454,0.0,0,84,0.0,-100,20
5455,0.0,0,2,0.0,-1,3
5456,0.0,0,8,0.0,-100,9
5457,0.0,0,2,0.0,-1,3
5458,0.0,0,9,0.0,-100,10
5459,0.038461538461538464,1,162,0.36926937306885504,-1,27
5460,0.0,0,8,0.0,-100,9
5461,0.0,0,2,0.0,-1,3
5462,0.0,0,2,0.0,-1,3
5463,0.0,0,11,0.0,-100,12
5464,0.0,0,1,0.0,-1,2
5465,0.0,0,338,0.0,-100,39
5466,0.0,0,1,0.0,-100,2
5467,0.0,0,1,0.0,-100,2
5468,0.0,0,38,0.0,-100,21
5469,0.030303030303030304,1,288,0.3789231816899512,-1,34
5470,0.0,0,210,0.0,-1,29
5471,0.03571428571428571,1,210,0.3459762562611936,-1,29
5472,0.0,0,1,0.0,-1,2
5473,0.0,0,14,0.0,-100,15
5474,0.0,0,36,0.0,-100,20
5475,0.0,0,72,0.0,-100,18
5476,0.0,0,80,0.0,-1,18
5477,0.0,0,1,0.0,-1,2
5478,0.0,0,216,0.0,-1,30
5479,0.0,0,0,0.0,-100,0
5480,0.0,0,1,0.0,-1,2
5481,0.0,0,1,0.0,-1,2
5482,0.0,0,1,0.0,-1,2
5483,0.0,0,99,0.0,-1,20
5484,0.0,0,1,0.0,-1,2
5485,0.0,0,0,0.0,-100,5
5486,0.02857142857142857,1,323,0.4170323914242463,-1,36
5487,0.0,0,154,0.0,-1,25
5488,0.0,0,252,0.0,-1,32
5489,0.0,0,1,0.0,-1,2
5490,0.0,0,3,0.0,-1,4
5491,0.0,0,13,0.0,-100,14
5492,0.0,0,4,0.0,-1,4
5493,0.0,0,28,0.0,-100,16
5494,0.0,0,34,0.0,-100,19
5495,0.0,0,2,0.0,-1,3
5496,0.0,0,30,0.0,-100,17
5497,0.0,0,30,0.0,-100,17
5498,0.0,0,126,0.0,-1,23
5499,0.07692307692307693,2,180,0.7813527860717959,-1,28
5500,0.0,0,210,0.0,-1,29
5501,0.0,0,132,0.0,-1,23
5502,0.0,0,144,0.0,-3,25
5503,0.0,0,19,0.0,-100,20
5504,0.0,0,2,0.0,-100,3
5505,0.0,0,34,0.0,-100,19
5506,0.0,0,15,0.0,-100,16
5507,0.034482758620689655,1,221,0.33380820069533407,-1,30
5508,0.0,0,4,0.0,-1,5
5509,0.0,0,32,0.0,-100,12
5510,0.0,0,0,0.0,-100,14
5511,0.0,0,3,0.0,-1,4
5512,0.0,0,126,0.0,-1,23
5513,0.0,0,126,0.0,-1,23
5514,0.0,0,1,0.0,-1,2
5515,0.027777777777777776,1,342,0.36067376022224085,-1,37
5516,0.0,0,0,0.0,-100,0
5517,0.0,0,1,0.0,-1,2
5518,0.0,0,15,0.0,-100,16
5519,0.0,0,15,0.0,-100,16
5520,0.03125,1,266,0.36067376022224085,-1,33
5521,0.0,0,7,0.0,-100,8
5522,0.0,0,28,0.0,-100,16
5523,0.0,0,0,0.0,-100,20
5524,0.0,0,144,0.0,-100,24
5525,0.0,0,13,0.0,-100,14
5526,0.0,0,2,0.0,-100,3
5527,0.0,0,0,0.0,-100,3
5528,0.0,0,11,0.0,-100,12
5529,0.0,0,1,0.0,-1,2
5530,0.0,0,15,0.0,-100,16
5531,0.0,0,1,0.0,-100,2
5532,0.0,0,9,0.0,-100,10
5533,0.047619047619047616,1,121,0.36067376022224085,-1,22
5534,0.0,0,12,0.0,-100,13
5535,0.034482758620689655,1,216,0.3898712452512801,-1,30
5536,0.0,0,2,0.0,-100,3
5537,0.0,0,162,0.0,-1,27
5538,0.0,0,221,0.0,-100,30
5539,0.0,0,8,0.0,-100,9
5540,0.0,0,2,0.0,-1,3
5541,0.0,0,54,0.0,-100,21
5542,0.0,0,34,0.0,-100,19
5543,0.0,0,90,0.0,-1,19
5544,0.0,0,135,0.0,-1,24
5545,0.0,0,15,0.0,-100,16
5546,0.0,0,12,0.0,-100,13
5547,0.0,0,0,0.0,-100,13
5548,0.0,0,308,0.0,-100,36
5549,0.0,0,27,0.0,-100,12
5550,0.0,0,2,0.0,-100,3
5551,0.03333333333333333,1,228,0.40242960438184466,-2,31
5552,0.0,0,208,0.0,-1,29
5553,0.0,0,156,0.0,-100,25
5554,0.0,0,14,0.0,-100,15
5555,0.0,0,1,0.0,-100,2
5556,0.0,0,84,0.0,-100,19
5557,0.0,0,273,0.0,-100,34
5558,0.0,0,11,0.0,-100,12
5559,0.05,1,110,0.35295612386476116,-1,21
5560,0.0,0,2,0.0,-100,3
5561,0.0,0,65,0.0,-100,18
5562,0.0,0,0,0.0,-100,14
5563,0.0,0,17,0.0,-100,18
5564,0.0,0,10,0.0,-100,11
5565,0.0,0,15,0.0,-100,16
5566,0.0,0,1,0.0,-1,2
5567,0.0,0,2,0.0,-1,3
5568,0.0,0,1,0.0,-1,2
5569,0.07407407407407407,2,208,0.7088926449639636,-1,29
5570,0.03125,1,270,0.36067376022224085,-1,33
5571,0.0,0,12,0.0,-100,13
5572,0.0,0,182,0.0,-1,27
5573,0.0,0,143,0.0,-100,24
5574,0.0,0,6,0.0,-1,5
5575,0.0,0,30,0.0,-100,17
5576,0.0,0,315,0.0,-3,36
5577,0.0,0,12,0.0,-100,13
5578,0.0,0,198,0.0,-1,29
5579,0.0,0,1,0.0,-1,2
5580,0.0,0,299,0.0,-100,36
5581,0.043478260869565216,1,140,0.4170323914242463,-1,24
5582,0.0,0,3,0.0,-1,4
5583,0.0,0,16,0.0,-100,10
5584,0.037037037037037035,1,171,0.36926937306885504,-1,28
5585,0.0,0,1,0.0,-1,2
5586,0.0,0,1,0.0,-100,2
5587,0.0,0,108,0.0,-3,21
5588,0.0,0,1,0.0,-1,2
5589,0.0,0,1,0.0,-1,2
5590,0.0,0,70,0.0,-3,17
5591,0.0,0,120,0.0,-100,23
5592,0.0,0,0,0.0,-100,15
5593,0.0,0,272,0.0,-100,33
5594,0.0,0,77,0.0,-1,18
5595,0.0,0,14,0.0,-100,15
5596,0.0,0,154,0.0,-1,25
5597,0.0,0,208,0.0,-1,29
5598,0.0,0,304,0.0,-1,35
5599,0.0,0,15,0.0,-100,16
5600,0.0,0,5,0.0,-100,6
5601,0.0,0,9,0.0,-100,10
5602,0.0,0,120,0.0,-100,22
5603,0.029411764705882353,1,306,0.36067376022224085,-2,35
5604,0.06896551724137931,2,238,0.6927848262175276,-1,31
5605,0.05,1,110,0.3789231816899512,-1,21
5606,0.0,0,288,0.0,-1,34
5607,0.0,0,19,0.0,-1,20
5608,0.0,0,8,0.0,-100,9
5609,0.0,0,189,0.0,-1,30
5610,0.0,0,288,0.0,-1,34
5611,0.0,0,0,0.0,-100,2
5612,0.0,0,1,0.0,-1,2
5613,0.0,0,120,0.0,-1,23
5614,0.0,0,2,0.0,-1,3
5615,0.0,0,304,0.0,-1,35
5616,0.0,0,12,0.0,-100,13
5617,0.0,0,368,0.0,-1,39
5618,0.02564102564102564,1,396,0.35295612386476116,-1,40
5619,0.0,0,0,0.0,-100,2
5620,0.0,0,13,0.0,-100,14
5621,0.0,0,220,0.0,-1,31
5622,0.0,0,36,0.0,-100,15
5623,0.0,0,168,0.0,-1,26
5624,0.0,0,165,0.0,-100,26
5625,0.0,0,1,0.0,-1,2
5626,0.0,0,1,0.0,-100,2
5627,0.0,0,21,0.0,-100,22
5628,0.0,0,0,0.0,-100,12
5629,0.0,0,0,0.0,-100,12
5630,0.0,0,1,0.0,-1,2
5631,0.0,0,70,0.0,-1,17
5632,0.0,0,2,0.0,-1,3
5633,0.0,0,200,0.0,-3,30
5634,0.0,0,2,0.0,-1,3
5635,0.0,0,3,0.0,-1,4
5636,0.0,0,17,0.0,-100,18
5637,0.0,0,1,0.0,-100,2
5638,0.0,0,196,0.0,-100,28
5639,0.0,0,3,0.0,-100,4
5640,0.0,0,38,0.0,-1,21
5641,0.0,0,12,0.0,-100,13
5642,0.0,0,1,0.0,-100,2
5643,0.0,0,1,0.0,-1,2
5644,0.0,0,198,0.0,-1,29
5645,0.0,0,17,0.0,-100,18
5646,0.0,0,0,0.0,-100,1
5647,0.0,0,11,0.0,-100,12
5648,0.0,0,2,0.0,-1,3
5649,0.0,0,210,0.0,-100,29
5650,0.0,0,2,0.0,-1,3
5651,0.0,0,1,0.0,-1,2
5652,0.0,0,255,0.0,-100,32
5653,0.0,0,10,0.0,-100,11
5654,0.041666666666666664,1,156,0.35295612386476116,-1,25
5655,0.0,0,76,0.0,-100,23
5656,0.0,0,42,0.0,-100,17
5657,0.0,0,14,0.0,-100,15
5658,0.0,0,2,0.0,-1,3
5659,0.030303030303030304,1,285,0.36067376022224085,-1,34
5660,0.0,0,1,0.0,-1,2
5661,0.0,0,88,0.0,-100,19
5662,0.0,0,16,0.0,-100,17
5663,0.0,0,1,0.0,-1,2
5664,0.027777777777777776,1,336,0.3898712452512801,-1,37
5665,0.0,0,2,0.0,-1,3
5666,0.0,0,12,0.0,-100,13
5667,0.0,0,110,0.0,-100,21
5668,0.0,0,2,0.0,-1,3
5669,0.0,0,1,0.0,-100,2
5670,0.0,0,252,0.0,-1,32
5671,0.0,0,1,0.0,-100,2
5672,0.0,0,0,0.0,-100,21
5673,0.0,0,2,0.0,-1,3
5674,0.0,0,12,0.0,-1,8
5675,0.0,0,216,0.0,-1,30
5676,0.0,0,1,0.0,-1,2
5677,0.0,0,13,0.0,-100,14
5678,0.0,0,8,0.0,-100,9
5679,0.0,0,2,0.0,-1,3
5680,0.0,0,192,0.0,-1,28
5681,0.0,0,0,0.0,-100,17
5682,0.0,0,160,0.0,-100,28
5683,0.03225806451612903,1,231,0.35295612386476116,-1,32
5684,0.0,0,16,0.0,-100,17
5685,0.0,0,1,0.0,-100,2
5686,0.0,0,1,0.0,-1,2
5687,0.034482758620689655,1,224,0.3898712452512801,-1,30
5688,0.0,0,1,0.0,-100,2
5689,0.0,0,0,0.0,-100,0
5690,0.0,0,1,0.0,-1,2
5691,0.0,0,180,0.0,-1,28
5692,0.058823529411764705,2,323,0.8241657271545318,-2,36
5693,0.0,0,4,0.0,-1,4
5694,0.0,0,88,0.0,-1,19
5695,0.0,0,140,0.0,-100,27
5696,0.0,0,2,0.0,-100,3
5697,0.0,0,78,0.0,-1,19
5698,0.0,0,110,0.0,-100,21
5699,0.0,0,1,0.0,-1,2
5700,0.0,0,0,0.0,-100,11
5701,0.0,0,8,0.0,-100,6
5702,0.0,0,4,0.0,-1,5
5703,0.0,0,3,0.0,-1,4
5704,0.0,0,14,0.0,-100,15
5705,0.0,0,2,0.0,-1,3
5706,0.0,0,0,0.0,-100,1
5707,0.11764705882352941,2,88,0.7481925547588062,-1,19
5708,0.0,0,104,0.0,-1,21
5709,0.02857142857142857,1,324,0.36926937306885504,-1,36
5710,0.0,0,23,0.0,-100,24
5711,0.0,0,130,0.0,-3,23
5712,0.0,0,18,0.0,-100,11
5713,0.0,0,2,0.0,-1,3
5714,0.0,0,1,0.0,-1,2
5715,0.0,0,189,0.0,-1,30
5716,0.0,0,210,0.0,-1,29
5717,0.0,0,14,0.0,-100,15
5718,0.025,1,420,0.3284587387530511,-1,41
5719,0.0,0,3,0.0,-1,4
5720,0.0,0,1,0.0,-1,2
5721,0.0,0,0,0.0,-100,11
5722,0.0,0,2,0.0,-100,3
5723,0.058823529411764705,2,323,0.872152004737665,-1,36
5724,0.0,0,0,0.0,-100,13
5725,0.0,0,256,0.0,-1,32
5726,0.0,0,96,0.0,-1,20
5727,0.0,0,26,0.0,-100,15
5728,0.0,0,9,0.0,-100,10
5729,0.0,0,240,0.0,-1,34
5730,0.034482758620689655,1,225,0.40242960438184466,-1,30
5731,0.0,0,17,0.0,-100,18
5732,0.0,0,140,0.0,-1,24
5733,0.0,0,324,0.0,-100,36
5734,0.0,0,4,0.0,-1,5
5735,0.03225806451612903,1,252,0.3396232718951086,-1,32
5736,0.0,0,2,0.0,-1,3
5737,0.0,0,2,0.0,-1,3
5738,0.0,0,208,0.0,-1,29
5739,0.0,0,180,0.0,-100,28
5740,0.0,0,0,0.0,-100,13
5741,0.0,0,1,0.0,-1,2
5742,0.0,0,165,0.0,-100,26
5743,0.05714285714285714,2,340,0.8132176635932029,-2,37
5744,0.03571428571428571,1,210,0.36067376022224085,-1,29
